1	3.1622776601683795	0.001	0.02022798640132538	0.039544831986539165	1.5254490266754597e-05	2.9007760777536346e-06
1	3.1622776601683795	0.0018957356524063754	0.020905377824352575	0.040494471614767505	1.5043029917412595e-05	2.994037650998776e-06
1	3.1622776601683795	0.003593813663804626	0.020945615222269558	0.0405500500442684	1.5030663651728773e-05	2.9994895302773234e-06
1	3.1622776601683795	0.006812920690579615	0.02095659181023416	0.04055385359500396	1.502729390195522e-05	2.9998626074090236e-06
1	3.1622776601683795	0.01291549665014884	0.021079173235282828	0.04075009683135357	1.498976976514906e-05	3.019106838960329e-06
1	3.1622776601683795	0.024484367468222266	0.021071820853367142	0.04073660846428758	1.4992014894535498e-05	3.017784416465543e-06
1	3.1622776601683795	0.046415888336127795	0.021137723183297426	0.04081341332606731	1.4971916071179513e-05	3.0253139216969574e-06
1	3.1622776601683795	0.08799225435691074	0.02112928219998432	0.04081476545370829	1.497448723417714e-05	3.025446463985804e-06
1	3.1622776601683795	0.1668100537200059	0.021116086321318946	0.04082430689478962	1.4978508618052687e-05	3.0263817512665e-06
1	3.1622776601683795	0.31622776601683794	0.021148688426710135	0.04051387048496275	1.4968577389939245e-05	2.995940634347103e-06
1	4.641588833612778	0.001	0.02022692644940863	0.039195187857673924	1.5254826092503346e-05	2.8663888116526096e-06
1	4.641588833612778	0.0018957356524063754	0.020905054187654832	0.040090798149733715	1.5043129468379112e-05	2.9544186358293634e-06
1	4.641588833612778	0.003593813663804626	0.02094593188125632	0.04007004500571778	1.5030566416952605e-05	2.9523807938523354e-06
1	4.641588833612778	0.006812920690579615	0.02095521839666821	0.04011580574636962	1.502771544505117e-05	2.9568741124655608e-06
1	4.641588833612778	0.01291549665014884	0.02107861956256877	0.04025854800297129	1.4989938810514375e-05	2.9708871596039924e-06
1	4.641588833612778	0.024484367468222266	0.021072444721214008	0.040498222402354234	1.4991824362311057e-05	2.994405601205884e-06
1	4.641588833612778	0.046415888336127795	0.02113879623471951	0.040325070469001426	1.497158928107513e-05	2.977416106664757e-06
1	4.641588833612778	0.08799225435691074	0.021130345659298774	0.04029501712202997	1.4974163248472909e-05	2.9744666010299383e-06
1	4.641588833612778	0.1668100537200059	0.021118043661449412	0.04061806253558777	1.497791198438276e-05	3.0061601313945196e-06
