0.000000000000000000e+00,9.990204513175555689e-01,7.206031192530903441e-03,9.911857633774991960e-01,7.283705137004985175e-03
1.010101010101010166e+00,9.182508469832364462e-01,8.240917793503636443e-03,9.155938555269312884e-01,8.261201295232990099e-03
2.020202020202020332e+00,8.458069239003576101e-01,9.378844130176285446e-03,8.481511039273936792e-01,9.326936996579316547e-03
3.030303030303030276e+00,7.806016481561257603e-01,1.064612658343700238e-02,7.877802701883981351e-01,1.048421589557380594e-02
4.040404040404040664e+00,7.216309407818267685e-01,1.206464337244150462e-02,7.335014203231159380e-01,1.173782701559382587e-02
5.050505050505051052e+00,6.681614219308515956e-01,1.361296753182858303e-02,6.843570803683436399e-01,1.309709185637498302e-02
6.060606060606060552e+00,6.204032766794636000e-01,1.530301298339058723e-02,6.395728207944292310e-01,1.457300873000475470e-02
7.070707070707070940e+00,5.795488006916421631e-01,1.703286419881470254e-02,5.984830387540591712e-01,1.617996062654612072e-02
8.080808080808081328e+00,5.471254181649219950e-01,1.863728212914441545e-02,5.605173447626199401e-01,1.793650655972849062e-02
9.090909090909091717e+00,5.228690272792198002e-01,2.000860739354653334e-02,5.250384627496932355e-01,1.987524053191342885e-02
1.010101010101010210e+01,5.046065850152920973e-01,2.115430983505560067e-02,4.917440932295891742e-01,2.202311790802613523e-02
1.111111111111111249e+01,4.900893760968848545e-01,2.214133580077434771e-02,4.603202984952460830e-01,2.441725116378897983e-02
1.212121212121212110e+01,4.779627043792695762e-01,2.302504949770951131e-02,4.304977814792334545e-01,2.710426509586450275e-02
1.313131313131313149e+01,4.673116979233197799e-01,2.385004571091520892e-02,4.020620038565076992e-01,3.014118569604828934e-02
1.414141414141414188e+01,4.575458548544526494e-01,2.464963275159990155e-02,3.746426556614106951e-01,3.362591490552425261e-02
1.515151515151515227e+01,4.482723439158326495e-01,2.544937853695474969e-02,3.483242864050989929e-01,3.762548327152814842e-02
1.616161616161616266e+01,4.391699746327417109e-01,2.627603801340199635e-02,3.230641451816647081e-01,4.223796857443080921e-02
1.717171717171717304e+01,4.299635699258541610e-01,2.715688355567527287e-02,2.988425029858463033e-01,4.757989467010471929e-02
1.818181818181818343e+01,4.203062189828133954e-01,2.813396990083183447e-02,2.756730699862068312e-01,5.378447588556451581e-02
1.919191919191919382e+01,4.098112816047931872e-01,2.926178571258426092e-02,2.534563670111499856e-01,6.105058109081241968e-02
2.020202020202020421e+01,3.978641256657857728e-01,3.063688535568289198e-02,2.324172084881295508e-01,6.949848275248347862e-02
2.121212121212121460e+01,3.832902331474082880e-01,3.246020860045532863e-02,2.126135492379723213e-01,7.929689853510063502e-02
2.222222222222222499e+01,3.630022620928572419e-01,3.530829274593003803e-02,1.940819608276348196e-01,9.062410644778759461e-02
2.323232323232323537e+01,3.251980104748724565e-01,4.182095297968584091e-02,1.768391225168049197e-01,1.036615302275502998e-01
2.424242424242424221e+01,2.399000078455900964e-01,6.644088176252273270e-02,1.608404731052077152e-01,1.186291301232034051e-01
2.525252525252525260e+01,1.582313115281918370e-01,1.214088055195980814e-01,1.461164284325159046e-01,1.356529020124527807e-01
2.626262626262626299e+01,1.015693568043848360e-01,2.196814629104052174e-01,1.326156457406909295e-01,1.548875153088183909e-01
2.727272727272727337e+01,6.466768608947209840e-02,3.665425001278918571e-01,1.202734646728519097e-01,1.764647892852025113e-01
2.828282828282828376e+01,4.108369006743797097e-02,5.446565989919268658e-01,1.090174090386531042e-01,2.004824226141609933e-01
2.929292929292929415e+01,2.608704262875062574e-02,7.119566987879053510e-01,9.876522863858580581e-02,2.270092103039780540e-01
3.030303030303030454e+01,1.656246461940001288e-02,8.363546676352974218e-01,8.944974582663377249e-02,2.560158197258594059e-01
3.131313131313131493e+01,1.051506366186490300e-02,9.135654537274687792e-01,8.099402995366830615e-02,2.874273083054289524e-01
3.232323232323232531e+01,6.675682689260708895e-03,9.562607070625260830e-01,7.332472616391087772e-02,3.210911795293253101e-01
3.333333333333333570e+01,4.238173233439800069e-03,9.783613871159183573e-01,6.637277390426135626e-02,3.567729734347651616e-01
3.434343434343434609e+01,2.690676851776933626e-03,9.894249630551983365e-01,6.007317397083002108e-02,3.941611243915461582e-01
3.535353535353535648e+01,1.708222102035822842e-03,9.948573631362545022e-01,5.436775045935396400e-02,4.328578384438301341e-01
3.636363636363636687e+01,1.084493917587232934e-03,9.975090491575777651e-01,4.920163756176965802e-02,4.724121066539045399e-01
3.737373737373737725e+01,6.885094495791916009e-04,9.987934225801511356e-01,4.452465833300914971e-02,5.123315777529345860e-01
3.838383838383838764e+01,4.371119530214268674e-04,9.994167527979699317e-01,4.029103486341181067e-02,5.521063962070915654e-01
3.939393939393939803e+01,2.775079718277535497e-04,9.997177814689370834e-01,3.645902784460264973e-02,5.912354315315523356e-01
4.040404040404040842e+01,1.761806646824998061e-04,9.998636088599107685e-01,3.299092621621081689e-02,6.292478585383283196e-01
4.141414141414141881e+01,1.118512971028586152e-04,9.999340388595711060e-01,2.985232582665330384e-02,6.657286859408102497e-01
4.242424242424242919e+01,7.101070191912824841e-05,9.999681176559964690e-01,2.701202663318677186e-02,7.003330215663140512e-01
4.343434343434343958e+01,4.508235430474460037e-05,9.999845865525530675e-01,2.444174781933470750e-02,7.327957221209723260e-01
4.444444444444444997e+01,2.862130079983672194e-05,9.999925482349764083e-01,2.211586086703905274e-02,7.629345091668453538e-01
4.545454545454546036e+01,1.817072047843694820e-05,9.999963985607651651e-01,2.001117987550955074e-02,7.906467227047145885e-01
4.646464646464647075e+01,1.153599152657677113e-05,9.999982584342816949e-01,1.810668992083325213e-02,8.159025324562809711e-01
4.747474747474748114e+01,7.323820793641899795e-06,9.999991585461572852e-01,1.638336650434053451e-02,8.387341386747104721e-01
4.848484848484848442e+01,4.649652444066057135e-06,9.999995929957490315e-01,1.482398863177221415e-02,8.592237113872109866e-01
4.949494949494949481e+01,2.951911040438239052e-06,9.999998034080731513e-01,1.341296907192468524e-02,8.774910620285679697e-01
5.050505050505050519e+01,1.874071048032043880e-06,9.999999048873829954e-01,1.213620364977329585e-02,8.936819926776609080e-01
5.151515151515151558e+01,1.189785915059526795e-06,9.999999540477833015e-01,1.098092571324126888e-02,9.079581257187138155e-01
5.252525252525252597e+01,7.553558928624291305e-07,9.999999777741651608e-01,9.935582061794042200e-03,9.204883164933584938e-01
5.353535353535353636e+01,4.795505984023994937e-07,9.999999892591699968e-01,8.989717821629628416e-03,9.314418831662784060e-01
5.454545454545454675e+01,3.044508298633139191e-07,9.999999948065126931e-01,8.133872275966470486e-03,9.409835263064748601e-01
5.555555555555555713e+01,2.058823375351330707e-07,9.999999972244645319e-01,7.359484807758297220e-03,9.492697460736569948e-01
5.656565656565656752e+01,2.058823375351330707e-07,9.999999972244645319e-01,6.658808805203239589e-03,9.564465301258209262e-01
5.757575757575757791e+01,2.058823375351330707e-07,9.999999972244645319e-01,6.024834630734122662e-03,9.626480404750099584e-01
5.858585858585858830e+01,2.058823375351330707e-07,9.999999972244645319e-01,5.451219576283742284e-03,9.679960792334395547e-01
5.959595959595959869e+01,2.058823375351330707e-07,9.999999972244645319e-01,4.932224495096102813e-03,9.726001225020062257e-01
6.060606060606060908e+01,2.058823375351330707e-07,9.999999972244645319e-01,4.462656467748570520e-03,9.765577505766971367e-01
6.161616161616161946e+01,2.058823375351330707e-07,9.999999972244645319e-01,4.037816823721061474e-03,9.799553378097434209e-01
6.262626262626262985e+01,2.058823375351330707e-07,9.999999972244645319e-01,3.653454208785023982e-03,9.828688943338961259e-01
6.363636363636364024e+01,2.058823375351330707e-07,9.999999972244645319e-01,3.305722079652596238e-03,9.853649822056040897e-01
6.464646464646465063e+01,2.058823375351330707e-07,9.999999972244645319e-01,2.991140248884460555e-03,9.875016490502670496e-01
6.565656565656566102e+01,2.058823375351330707e-07,9.999999972244645319e-01,2.706560090299901886e-03,9.893293404801148938e-01
6.666666666666667140e+01,2.058823375351330707e-07,9.999999972244645319e-01,2.449133049425068678e-03,9.908917661517422371e-01
6.767676767676768179e+01,2.058823375351330707e-07,9.999999972244645319e-01,2.216282165877703474e-03,9.922267042990248198e-01
6.868686868686869218e+01,2.058823375351330707e-07,9.999999972244645319e-01,2.005676306417346864e-03,9.933667371962027204e-01
6.969696969696970257e+01,2.058823375351330707e-07,9.999999972244645319e-01,1.815206856257473109e-03,9.943399150247996809e-01
7.070707070707071296e+01,2.058823375351330707e-07,9.999999972244645319e-01,1.642966635054483003e-03,9.951703491575353278e-01
7.171717171717172334e+01,2.058823375351330707e-07,9.999999972244645319e-01,1.487230825984034183e-03,9.958787381234085467e-01
7.272727272727273373e+01,2.058823375351330707e-07,9.999999972244645319e-01,1.346439729693734095e-03,9.964828308452894357e-01
7.373737373737374412e+01,2.058823375351330707e-07,9.999999972244645319e-01,1.219183168684635039e-03,9.969978324595766273e-01
7.474747474747475451e+01,2.058823375351330707e-07,9.999999972244645319e-01,1.104186386836766235e-03,9.974367582619110273e-01
7.575757575757576490e+01,2.058823375351330707e-07,9.999999972244645319e-01,1.000297303060411220e-03,9.978107412761728634e-01
7.676767676767677528e+01,2.058823375351330707e-07,9.999999972244645319e-01,9.064749914080202356e-04,9.981292987034507957e-01
7.777777777777778567e+01,2.058823375351330707e-07,9.999999972244645319e-01,8.217792728622331545e-04,9.984005621512687112e-01
7.878787878787879606e+01,2.058823375351330707e-07,9.999999972244645319e-01,7.453613144372260883e-04,9.986314761330619127e-01
7.979797979797980645e+01,2.058823375351330707e-07,9.999999972244645319e-01,6.764551416138376953e-04,9.988279688919945443e-01
8.080808080808081684e+01,2.058823375351330707e-07,9.999999972244645319e-01,6.143699794344676919e-04,9.989950991710729866e-01
