3.030303030303030454e+01,2.594739871885861082e-01,5.893376980120124120e-02,8.944974582663377249e-02,2.560158197258594059e-01
3.131313131313131493e+01,2.483139031458704848e-01,6.295772396520560310e-02,8.099402995366830615e-02,2.874273083054289524e-01
3.232323232323232531e+01,2.375889977995420121e-01,6.725572959710565679e-02,7.332472616391087772e-02,3.210911795293253101e-01
3.333333333333333570e+01,2.272546382206381554e-01,7.185877058881567914e-02,6.637277390426135626e-02,3.567729734347651616e-01
3.434343434343434609e+01,2.172731709710421788e-01,7.680134185484019382e-02,6.007317397083002108e-02,3.941611243915461582e-01
3.535353535353535648e+01,2.076891501912161986e-01,8.207758277602930641e-02,5.436775045935396400e-02,4.328578384438301341e-01
3.636363636363636687e+01,1.984874718684490058e-01,8.770793206250596108e-02,4.920163756176965802e-02,4.724121066539045399e-01
3.737373737373737725e+01,1.896532247804874616e-01,9.371392213737317345e-02,4.452465833300914971e-02,5.123315777529345860e-01
3.838383838383838764e+01,1.811449226154160097e-01,1.001395628381080011e-01,4.029103486341181067e-02,5.521063962070915654e-01
3.939393939393939803e+01,1.729348485121108836e-01,1.070275582392835323e-01,3.645902784460264973e-02,5.912354315315523356e-01
4.040404040404040842e+01,1.650543184364287042e-01,1.143709184199733220e-01,3.299092621621081689e-02,6.292478585383283196e-01
4.141414141414141881e+01,1.574891862013640398e-01,1.221968172858647755e-01,2.985232582665330384e-02,6.657286859408102497e-01
4.242424242424242919e+01,1.502257386627590674e-01,1.305337562425868680e-01,2.701202663318677186e-02,7.003330215663140512e-01
4.343434343434343958e+01,1.432259551530313813e-01,1.394447513982190467e-01,2.444174781933470750e-02,7.327957221209723260e-01
4.444444444444444997e+01,1.364710824754107044e-01,1.489805931698880981e-01,2.211586086703905274e-02,7.629345091668453538e-01
4.545454545454546036e+01,1.299838339565576317e-01,1.591318954922169016e-01,2.001117987550955074e-02,7.906467227047145885e-01
4.646464646464647075e+01,1.237522249053411988e-01,1.699329770126951911e-01,1.810668992083325213e-02,8.159025324562809711e-01
4.747474747474748114e+01,1.177648353211587506e-01,1.814190727791222257e-01,1.638336650434053451e-02,8.387341386747104721e-01
4.848484848484848442e+01,1.119876009922821936e-01,1.936778541597187764e-01,1.482398863177221415e-02,8.592237113872109866e-01
4.949494949494949481e+01,1.064102141513226657e-01,2.067618749234631792e-01,1.341296907192468524e-02,8.774910620285679697e-01
5.050505050505050519e+01,1.010496933137625813e-01,2.206538285249324272e-01,1.213620364977329585e-02,8.936819926776609080e-01
5.151515151515151558e+01,9.589671449316684859e-02,2.353899550621902370e-01,1.098092571324126888e-02,9.079581257187138155e-01
5.252525252525252597e+01,9.094252910152869629e-02,2.510049921704762266e-01,9.935582061794042200e-03,9.204883164933584938e-01
5.353535353535353636e+01,8.615722666466858748e-02,2.676103331765540827e-01,8.989717821629628416e-03,9.314418831662784060e-01
5.454545454545454675e+01,8.153813016658022217e-02,2.852384449576003123e-01,8.133872275966470486e-03,9.409835263064748601e-01
5.555555555555555713e+01,7.709810694813960807e-02,3.038472362016332862e-01,7.359484807758297220e-03,9.492697460736569948e-01
5.656565656565656752e+01,7.283053492037327992e-02,3.234542214370221824e-01,6.658808805203239589e-03,9.564465301258209262e-01
5.757575757575757791e+01,6.872933538694001032e-02,3.440684315767240653e-01,6.024834630734122662e-03,9.626480404750099584e-01
5.858585858585858830e+01,6.476920656012520594e-02,3.658015738721193122e-01,5.451219576283742284e-03,9.679960792334395547e-01
5.959595959595959869e+01,6.095384901324013560e-02,3.886149238459316035e-01,4.932224495096102813e-03,9.726001225020062257e-01
6.060606060606060908e+01,5.729285682697449200e-02,4.124028302711051364e-01,4.462656467748570520e-03,9.765577505766971367e-01
6.161616161616161946e+01,5.378214528886874485e-02,4.371160480125210746e-01,4.037816823721061474e-03,9.799553378097434209e-01
6.262626262626262985e+01,5.041808822943020379e-02,4.626851801274999287e-01,3.653454208785023982e-03,9.828688943338961259e-01
6.363636363636364024e+01,4.718097841029418593e-02,4.891587354922100617e-01,3.305722079652596238e-03,9.853649822056040897e-01
6.464646464646465063e+01,4.407847804893157834e-02,5.163564969813131400e-01,2.991140248884460555e-03,9.875016490502670496e-01
6.565656565656566102e+01,4.111730226756151602e-02,5.440623647894935466e-01,2.706560090299901886e-03,9.893293404801148938e-01
6.666666666666667140e+01,3.829520423246780131e-02,5.721099390416567454e-01,2.449133049425068678e-03,9.908917661517422371e-01
6.767676767676768179e+01,3.561013783998045329e-02,6.003120850171763667e-01,2.216282165877703474e-03,9.922267042990248198e-01
6.868686868686869218e+01,3.304873008991281169e-02,6.285942363988692438e-01,2.005676306417346864e-03,9.933667371962027204e-01
6.969696969696970257e+01,3.061799003609528766e-02,6.566526952862986599e-01,1.815206856257473109e-03,9.943399150247996809e-01
7.070707070707071296e+01,2.832147663632851933e-02,6.842018304842441001e-01,1.642966635054483003e-03,9.951703491575353278e-01
7.171717171717172334e+01,2.615698602967472461e-02,7.110204201192907858e-01,1.487230825984034183e-03,9.958787381234085467e-01
7.272727272727273373e+01,2.412210140339832165e-02,7.368992880911454657e-01,1.346439729693734095e-03,9.964828308452894357e-01
7.373737373737374412e+01,2.220871296935732209e-02,7.617200581662700865e-01,1.219183168684635039e-03,9.969978324595766273e-01
7.474747474747475451e+01,2.041775187298386710e-02,7.852704989907053346e-01,1.104186386836766235e-03,9.974367582619110273e-01
7.575757575757576490e+01,1.874936499939622997e-02,8.073728275864900938e-01,1.000297303060411220e-03,9.978107412761728634e-01
7.676767676767677528e+01,1.719957526321480926e-02,8.279342779762371984e-01,9.064749914080202356e-04,9.981292987034507957e-01
7.777777777777778567e+01,1.576407871460463322e-02,8.468993694521937954e-01,8.217792728622331545e-04,9.984005621512687112e-01
7.878787878787879606e+01,1.443771171403807063e-02,8.642560310087888942e-01,7.453613144372260883e-04,9.986314761330619127e-01
7.979797979797980645e+01,1.321411985039120870e-02,8.800367809858770096e-01,6.764551416138376953e-04,9.988279688919945443e-01
8.080808080808081684e+01,1.209139159430197910e-02,8.942430084369565879e-01,6.143699794344676919e-04,9.989950991710729866e-01
8.181818181818182723e+01,1.106421024827491592e-02,9.069429089554592593e-01,5.584833453454230746e-04,9.991371821396571873e-01
8.282828282828283761e+01,1.012725587796500792e-02,9.182219533225103314e-01,5.082348249356639274e-04,9.992578972988852559e-01
8.383838383838384800e+01,9.275273487887505247e-03,9.281773764137929428e-01,4.631204684797950210e-04,9.993603808351574358e-01
8.484848484848485839e+01,8.503135311601068072e-03,9.369131736782050357e-01,4.226877519021704499e-04,9.994473045720133619e-01
8.585858585858586878e+01,7.805895843297439886e-03,9.445357947601681348e-01,3.865310519143310862e-04,9.995209433830143375e-01
8.686868686868687917e+01,7.178838432189991146e-03,9.511506236430568029e-01,3.542875902551258140e-04,9.995832326740269336e-01
8.787878787878788955e+01,6.617513579105837283e-03,9.568592420640341656e-01,3.256338062520825979e-04,9.996358173198371944e-01
8.888888888888889994e+01,6.117769122471496818e-03,9.617574184931304559e-01,3.002821216683834531e-04,9.996800932422514885e-01
8.989898989898991033e+01,5.675773054701425957e-03,9.659337265461704902e-01,2.779780647205090769e-04,9.997172426468798889e-01
9.090909090909092072e+01,5.288029923596779432e-03,9.694686803053081947e-01,2.584977262913202190e-04,9.997482637822275864e-01
9.191919191919193111e+01,4.951391887558100231e-03,9.724342719709516691e-01,2.416455206690308610e-04,9.997739959629414752e-01
9.292929292929294149e+01,4.663065529739087757e-03,9.748938047617358160e-01,2.272522299303080277e-04,9.997951404819245269e-01
9.393939393939395188e+01,4.420515782048156997e-03,9.769027414208444338e-01,2.151733119461854166e-04,9.998122779452430775e-01
9.494949494949496227e+01,4.221442198004402534e-03,9.785089641295001694e-01,2.052874550292467190e-04,9.998258824827110924e-01
9.595959595959597266e+01,4.064458287828792010e-03,9.797476244564334857e-01,1.974953651554641669e-04,9.998363332178690221e-01
9.696969696969696884e+01,3.947793952485511258e-03,9.806517708018401835e-01,1.917187729507779915e-04,9.998439233229188261e-01
9.797979797979797922e+01,3.870626685664246575e-03,9.812419960338961689e-01,1.878996509800343344e-04,9.998488669287316499e-01
9.898989898989898961e+01,3.832236362097497101e-03,9.815332814143215012e-01,1.859996336707498842e-04,9.998513041093137765e-01
1.000000000000000000e+02,3.832236362097497101e-03,9.815332814143215012e-01,1.859996336707498842e-04,9.998513041093137765e-01
